Text_Type,Book,Chapter,Window,GGL,GGG,GLG,G,LLG,LLL,GLL,LG,LGL,L,LGG,LL,GG,GL
SN,AH,chikitsa,1976,62,88,72,62,32,1,25,2,85,4,42,0,1,1
SN,AH,chikitsa,1977,62,87,71,63,30,1,24,2,84,4,39,0,1,0
SN,AH,chikitsa,1978,59,87,70,63,30,1,23,2,85,4,39,0,1,0
SN,AH,chikitsa,1979,59,89,70,63,30,1,22,2,84,4,39,0,1,0
SN,AH,chikitsa,1980,59,89,73,62,30,1,22,2,83,4,40,0,1,0
SN,AH,chikitsa,1981,58,87,75,62,31,1,23,2,83,4,39,0,1,0
SN,AH,chikitsa,1982,58,87,76,62,30,1,23,2,83,4,39,0,1,0
SN,AH,chikitsa,1983,58,89,75,62,30,1,23,2,83,4,38,0,1,0
SN,AH,chikitsa,1984,58,89,74,63,32,1,23,2,82,3,38,0,1,0
SN,AH,chikitsa,1985,57,88,72,64,32,1,23,2,83,3,38,0,1,0
SN,AH,chikitsa,1986,56,89,74,64,31,1,22,2,83,3,38,0,1,0
SN,AH,chikitsa,1987,56,90,73,64,31,1,22,2,83,3,38,0,1,0
SN,AH,chikitsa,1988,55,89,74,63,32,1,22,2,84,4,37,0,1,0
SN,AH,chikitsa,1989,55,88,72,63,32,1,23,2,85,4,38,0,1,0
SN,AH,chikitsa,1990,55,88,74,64,31,1,25,2,85,3,37,0,1,0
SN,AH,chikitsa,1991,55,88,73,65,29,1,26,2,87,3,36,0,1,0
SN,AH,chikitsa,1992,57,85,73,65,29,1,27,2,87,3,36,0,1,0
SN,AH,chikitsa,1993,58,85,72,65,29,1,26,2,88,3,36,0,1,0
SN,AH,chikitsa,1994,56,87,70,65,30,1,26,2,89,3,36,0,1,0
SN,AH,chikitsa,1995,53,87,69,65,31,1,27,2,90,3,37,0,1,0
SN,AH,chikitsa,1996,54,87,69,65,30,1,26,2,90,3,38,0,1,0
SN,AH,chikitsa,1997,53,87,70,65,30,1,26,2,90,3,38,0,1,0
SN,AH,chikitsa,1998,52,87,70,65,31,1,26,2,90,3,38,0,1,0
SN,AH,chikitsa,1999,51,87,67,66,32,1,26,1,90,3,36,0,1,0
SN,AH,chikitsa,2000,52,89,67,67,32,1,26,1,91,3,37,0,0,0
SN,AH,chikitsa,2001,51,90,65,67,32,1,25,1,91,3,38,0,0,0
SN,AH,chikitsa,2002,49,92,64,67,32,1,24,1,91,3,38,0,0,0
SN,AH,chikitsa,2003,50,92,64,67,31,1,24,1,91,3,38,0,0,0
SN,AH,chikitsa,2004,51,92,65,67,31,1,24,1,93,3,39,0,0,0
SN,AH,chikitsa,2005,51,93,65,67,31,1,24,1,93,3,38,0,0,0
SN,AH,chikitsa,2006,51,94,66,66,31,2,25,1,92,3,38,0,0,0
SN,AH,chikitsa,2007,50,93,66,67,31,2,23,1,93,3,38,0,0,0
SN,AH,chikitsa,2008,49,95,65,67,31,2,23,1,93,3,38,0,0,0
SN,AH,chikitsa,2009,49,95,65,67,31,2,23,1,92,3,39,0,0,0
SN,AH,chikitsa,2010,49,94,66,67,32,2,23,1,91,3,39,0,0,0
SN,AH,chikitsa,2011,50,94,65,66,32,2,23,1,91,4,39,0,0,0
SN,AH,chikitsa,2012,51,92,66,67,32,2,23,1,90,3,40,0,0,0
SN,AH,chikitsa,2013,51,91,66,67,32,2,23,1,91,3,40,0,0,0
SN,AH,chikitsa,2014,52,92,66,67,32,2,22,1,91,3,39,0,0,0
SN,AH,chikitsa,2015,51,92,65,68,33,1,22,1,92,3,37,0,0,0
SN,AH,chikitsa,2016,51,91,65,68,33,1,22,1,92,3,38,0,0,0
SN,AH,chikitsa,2017,49,92,65,68,33,1,22,1,92,3,39,0,0,0
SN,AH,chikitsa,2018,48,92,65,68,34,1,22,1,92,3,39,0,0,0
SN,AH,chikitsa,2019,49,92,65,68,33,1,22,1,92,3,39,0,0,0
SN,AH,chikitsa,2020,50,94,65,68,32,1,22,1,92,3,37,0,0,0
SN,AH,chikitsa,2021,52,94,63,68,32,1,22,1,92,3,37,0,0,0
SN,AH,chikitsa,2022,51,96,64,68,30,1,22,1,92,3,37,0,0,0
SN,AH,chikitsa,2023,51,95,63,69,29,1,22,0,92,3,35,0,0,0
SN,AH,chikitsa,2024,52,95,62,69,29,1,22,0,92,3,35,0,0,0
SN,AH,chikitsa,2025,51,98,62,69,28,1,21,0,92,3,35,0,0,0
SN,AH,chikitsa,2026,53,97,63,69,27,1,20,0,91,3,36,0,0,0
SN,AH,chikitsa,2027,52,99,65,69,26,1,20,0,91,3,34,0,0,0
SN,AH,chikitsa,2028,50,99,65,69,26,1,20,0,92,3,35,0,0,0
SN,AH,chikitsa,2029,49,100,65,69,26,1,19,0,92,3,36,0,0,0
SN,AH,chikitsa,2030,50,99,66,68,26,1,20,0,91,3,38,0,0,0
SN,AH,chikitsa,2031,51,99,66,68,26,1,20,0,89,3,39,0,0,0
SN,AH,chikitsa,2032,51,99,68,68,26,1,20,0,88,3,38,0,0,0
SN,AH,chikitsa,2033,49,101,68,68,25,1,20,0,89,3,38,0,0,0
SN,AH,chikitsa,2034,48,104,68,67,26,1,21,1,90,3,38,0,0,0
SN,AH,chikitsa,2035,48,102,68,67,26,1,22,1,91,3,38,0,0,0
SN,AH,chikitsa,2036,49,101,70,67,25,1,22,1,90,3,38,0,0,0
SN,AH,chikitsa,2037,49,99,71,68,25,1,21,1,90,3,37,0,0,0
SN,AH,chikitsa,2038,50,97,72,68,24,1,21,1,91,3,37,0,0,0
SN,AH,chikitsa,2039,52,96,72,68,23,1,22,1,90,3,37,0,0,0
SN,AH,chikitsa,2040,54,96,73,68,22,1,21,1,90,3,36,0,0,0
SN,AH,chikitsa,2041,53,95,75,68,21,1,21,1,91,3,36,0,0,0
SN,AH,chikitsa,2042,53,96,74,68,22,1,20,1,91,3,36,0,0,0
SN,AH,chikitsa,2043,54,94,75,68,22,1,19,1,92,3,36,0,0,0
SN,AH,chikitsa,2044,54,94,76,68,22,1,18,1,92,3,36,0,0,0
SN,AH,chikitsa,2045,52,95,78,68,22,1,17,1,92,3,36,0,0,0
SN,AH,chikitsa,2046,51,96,78,68,22,1,17,1,92,3,36,0,0,0
SN,AH,chikitsa,2047,52,95,78,68,22,1,17,1,91,3,37,0,0,0
SN,AH,chikitsa,2048,53,95,78,68,22,1,16,1,91,3,37,0,0,0
SN,AH,chikitsa,2049,52,95,78,68,22,1,16,1,91,3,38,0,0,0
SN,AH,chikitsa,2050,52,97,80,67,22,1,16,1,89,3,39,0,0,0
SN,AH,chikitsa,2051,51,97,80,67,23,1,17,1,88,3,39,0,0,0
SN,AH,chikitsa,2052,49,98,81,67,24,1,17,1,86,3,40,0,0,0
SN,AH,chikitsa,2053,49,97,82,67,24,1,17,1,87,3,39,0,0,0
SN,AH,chikitsa,2054,48,95,84,66,24,1,18,1,88,3,41,0,0,0
SN,AH,chikitsa,2055,49,96,82,67,24,1,17,1,88,3,39,0,0,0
SN,AH,chikitsa,2056,50,97,82,67,24,1,16,1,89,2,40,0,0,0
SN,AH,chikitsa,2057,51,95,81,67,25,1,17,1,89,2,40,0,0,0
SN,AH,chikitsa,2058,51,94,81,67,25,1,17,1,89,2,41,0,0,0
SN,AH,chikitsa,2059,51,95,83,67,23,1,17,1,89,2,40,0,0,0
SN,AH,chikitsa,2060,52,95,84,66,22,1,18,1,89,2,41,0,0,0
SN,AH,chikitsa,2061,52,95,82,66,23,1,18,1,90,2,41,0,0,0
SN,AH,chikitsa,2062,54,94,82,66,22,1,18,1,90,2,41,0,0,0
SN,AH,chikitsa,2063,54,94,82,67,22,1,18,1,89,1,42,0,0,0
SN,AH,chikitsa,2064,55,93,83,67,22,1,17,1,88,1,43,0,0,0
SN,AH,chikitsa,2065,54,93,83,67,22,1,15,1,88,1,44,0,0,0
SN,AH,chikitsa,2066,53,93,81,67,24,1,14,1,87,1,45,0,0,0
SN,AH,chikitsa,2067,51,94,81,67,24,1,13,1,89,1,45,0,0,0
SN,AH,chikitsa,2068,52,93,82,66,26,1,14,2,89,1,46,0,0,0
SN,AH,chikitsa,2069,53,92,82,66,25,1,14,2,90,1,46,0,0,0
SN,AH,chikitsa,2070,55,93,84,66,25,1,15,2,92,1,46,0,0,0
SN,AH,chikitsa,2071,55,94,84,66,25,1,15,2,92,1,45,0,0,0
SN,AH,chikitsa,2072,56,97,85,65,25,1,15,3,92,1,45,0,0,0
SN,AH,chikitsa,2073,57,97,84,65,24,1,15,3,93,1,45,0,0,0
SN,AH,chikitsa,2074,56,99,86,64,24,1,15,4,93,1,47,0,0,0
SN,AH,chikitsa,2075,56,99,87,64,24,1,15,4,93,1,46,0,0,0
SN,AH,chikitsa,2076,55,98,86,64,25,1,16,4,94,1,46,0,0,0
SN,AH,chikitsa,2077,56,97,86,64,25,1,16,4,94,1,46,0,0,0
SN,AH,chikitsa,2078,55,98,85,64,26,1,16,4,94,1,46,0,0,0
SN,AH,chikitsa,2079,55,99,85,64,26,1,16,4,93,1,46,0,0,0
SN,AH,chikitsa,2080,55,98,85,63,27,1,17,4,93,2,45,0,0,0
SN,AH,chikitsa,2081,56,95,85,64,27,0,16,4,94,2,45,0,0,0
SN,AH,chikitsa,2082,56,96,84,64,28,0,16,4,94,2,44,0,0,0
SN,AH,chikitsa,2083,56,95,84,64,28,0,16,4,94,2,45,0,0,0
SN,AH,chikitsa,2084,56,94,85,64,29,0,17,4,94,2,43,0,0,0
SN,AH,chikitsa,2085,56,95,84,64,29,0,17,4,94,2,43,0,0,0
SN,AH,chikitsa,2086,54,96,84,65,29,0,18,4,94,1,43,0,0,0
SN,AH,chikitsa,2087,54,98,83,65,29,0,18,4,94,1,42,0,0,0
SN,AH,chikitsa,2088,54,98,83,64,31,0,20,4,92,1,43,0,0,0
SN,AH,chikitsa,2089,53,97,84,64,31,0,21,4,92,1,43,0,0,0
SN,AH,chikitsa,2090,52,98,83,64,32,0,21,4,92,1,43,0,0,0
SN,AH,chikitsa,2091,52,98,84,64,32,0,21,4,92,1,42,0,0,0
SN,AH,chikitsa,2092,52,98,83,64,34,0,21,4,92,1,41,0,0,0
SN,AH,chikitsa,2093,53,97,83,64,35,0,20,4,92,1,41,0,0,0
SN,AH,chikitsa,2094,52,98,84,64,35,0,20,4,92,1,40,0,0,0
SN,AH,chikitsa,2095,52,96,85,64,35,0,20,4,92,1,41,0,0,0
SN,AH,chikitsa,2096,50,97,85,64,34,0,21,4,92,1,42,0,0,0
SN,AH,chikitsa,2097,51,95,84,63,34,0,21,4,92,2,44,0,0,0
SN,AH,chikitsa,2098,52,93,85,63,34,0,20,4,92,2,45,0,0,0
SN,AH,chikitsa,2099,51,94,86,63,34,0,20,4,92,2,44,0,0,0
SN,AH,chikitsa,2100,52,91,88,63,34,0,20,4,92,2,44,0,0,0
SN,AH,chikitsa,2101,51,91,87,63,34,0,21,4,92,2,45,0,0,0
SN,AH,chikitsa,2102,51,89,88,63,34,0,21,4,92,2,46,0,0,0
SN,AH,chikitsa,2103,52,90,86,63,36,0,21,4,91,2,45,0,0,0
SN,AH,chikitsa,2104,51,91,86,63,37,0,21,4,91,2,44,0,0,0
SN,AH,chikitsa,2105,50,91,84,63,37,0,20,4,92,3,44,0,0,0
SN,AH,chikitsa,2106,49,91,84,63,38,0,20,4,92,3,44,0,0,0
SN,AH,chikitsa,2107,51,89,82,63,39,0,20,4,92,3,45,0,0,0
SN,AH,chikitsa,2108,52,88,82,63,40,0,20,4,91,3,45,0,0,0
SN,AH,chikitsa,2109,53,86,81,64,39,0,19,3,91,3,44,0,0,0
SN,AH,chikitsa,2110,55,87,81,63,40,0,19,3,89,3,45,0,0,0
SN,AH,chikitsa,2111,54,86,81,63,41,0,19,3,89,3,46,0,0,0
SN,AH,chikitsa,2112,55,87,80,63,41,0,19,3,89,3,45,0,0,0
SN,AH,chikitsa,2113,53,89,81,63,41,0,19,3,88,3,45,0,0,0
SN,AH,chikitsa,2114,53,92,80,62,43,0,19,4,88,3,46,0,0,0
SN,AH,chikitsa,2115,52,93,79,62,43,0,19,4,88,3,47,0,0,0
SN,AH,chikitsa,2116,52,94,78,62,43,0,20,4,88,3,46,0,0,0
SN,AH,chikitsa,2117,54,93,78,62,42,0,20,4,88,3,46,0,0,0
SN,AH,chikitsa,2118,53,94,76,62,43,0,20,4,89,3,46,0,0,0
SN,AH,chikitsa,2119,53,94,76,62,43,0,20,4,89,3,46,0,0,0
SN,AH,chikitsa,2120,53,94,74,62,43,0,21,4,91,3,45,0,0,0
SN,AH,chikitsa,2121,53,93,75,62,43,0,21,4,91,3,45,0,0,0
SN,AH,chikitsa,2122,52,94,75,62,43,0,22,4,91,3,44,0,0,0
SN,AH,chikitsa,2123,51,94,76,62,43,0,22,4,92,3,43,0,0,0
SN,AH,chikitsa,2124,52,93,78,62,42,0,23,4,92,3,41,0,0,0
SN,AH,chikitsa,2125,52,91,76,63,41,0,24,4,93,3,41,0,0,0
SN,AH,chikitsa,2126,52,90,76,63,41,0,23,4,94,3,42,0,0,0
SN,AH,chikitsa,2127,53,90,75,63,40,0,23,4,95,3,42,0,0,0
SN,AH,chikitsa,2128,53,90,74,63,40,0,24,4,94,3,43,0,0,0
SN,AH,chikitsa,2129,55,90,73,64,40,0,23,4,93,3,41,0,0,0
SN,AH,chikitsa,2130,55,89,71,64,40,0,24,4,94,3,42,0,0,0
SN,AH,chikitsa,2131,55,90,70,65,39,0,24,4,93,3,41,0,0,0
SN,AH,chikitsa,2132,54,91,71,65,38,0,23,4,93,3,42,0,0,0
SN,AH,chikitsa,2133,55,90,70,65,39,0,23,4,95,3,40,0,0,0
SN,AH,chikitsa,2134,55,88,70,65,40,0,23,4,95,3,41,0,0,0
SN,AH,chikitsa,2135,55,88,69,66,40,0,22,4,95,3,40,0,0,0
SN,AH,chikitsa,2136,55,86,70,66,40,0,22,4,95,3,41,0,0,0
SN,AH,chikitsa,2137,54,85,71,66,40,0,22,4,96,3,41,0,0,0
SN,AH,chikitsa,2138,54,86,71,66,40,0,22,4,96,3,40,0,0,0
SN,AH,chikitsa,2139,54,86,70,66,41,0,24,4,96,3,38,0,0,0
SN,AH,chikitsa,2140,53,87,71,65,41,1,25,4,95,3,39,0,0,0
SN,AH,chikitsa,2141,54,86,72,65,39,1,25,4,96,3,39,0,0,0
SN,AH,chikitsa,2142,54,86,71,65,40,1,25,4,95,3,40,0,0,0
SN,AH,chikitsa,2143,52,86,71,66,39,1,24,3,94,3,40,0,0,0
SN,AH,chikitsa,2144,52,87,74,65,40,1,24,4,93,3,41,0,0,0
SN,AH,chikitsa,2145,50,88,72,65,39,1,22,4,92,3,40,0,0,0
SN,AH,chikitsa,2146,49,86,73,65,40,1,22,4,92,3,41,0,0,0
SN,AH,chikitsa,2147,47,84,71,66,40,1,22,3,92,3,42,0,0,0
SN,AH,chikitsa,2148,46,84,73,66,40,1,22,3,91,3,42,0,0,0
SN,AH,chikitsa,2149,46,81,73,67,39,1,22,2,91,3,41,0,0,0
SN,AH,chikitsa,2150,46,79,73,67,40,1,22,2,91,3,42,0,0,0
SN,AH,chikitsa,2151,46,82,73,67,40,1,21,2,90,3,41,0,0,0
SN,AH,chikitsa,2152,46,81,73,66,41,1,21,2,90,3,44,0,0,0
SN,AH,chikitsa,2153,47,79,74,66,40,1,22,2,90,3,44,0,0,0
SN,AH,chikitsa,2154,48,78,74,65,40,1,22,2,90,4,44,0,0,0
SN,AH,chikitsa,2155,48,77,75,65,40,1,21,2,90,4,45,0,0,0
SN,AH,chikitsa,2156,46,77,75,65,41,1,22,2,90,4,45,0,0,0
SN,AH,chikitsa,2157,45,76,76,65,41,1,22,2,91,4,45,0,0,0
SN,AH,chikitsa,2158,45,75,78,65,41,1,23,2,91,4,43,0,0,0
SN,AH,chikitsa,2159,44,76,77,65,40,1,23,2,92,4,44,0,0,0
SN,AH,chikitsa,2160,44,76,78,65,39,1,23,2,92,4,44,0,0,0
SN,AH,chikitsa,2161,44,77,79,65,38,1,22,2,92,4,44,0,0,0
SN,AH,chikitsa,2162,44,77,79,65,38,1,22,2,92,4,44,0,0,0
SN,AH,chikitsa,2163,43,78,79,66,36,1,21,2,93,4,43,0,0,0
SN,AH,chikitsa,2164,43,78,78,66,37,1,20,2,94,4,43,0,0,0
SN,AH,chikitsa,2165,43,79,79,66,35,1,20,2,94,4,43,0,0,0
SN,AH,chikitsa,2166,43,80,77,66,35,1,20,2,95,4,43,0,0,0
SN,AH,chikitsa,2167,44,78,78,66,34,1,20,2,96,4,43,0,0,0
SN,AH,chikitsa,2168,43,79,79,66,32,1,21,2,96,4,43,0,0,0
SN,AH,chikitsa,2169,44,78,78,65,33,1,21,2,96,5,43,0,0,0
SN,AH,chikitsa,2170,42,80,78,65,34,1,21,2,96,5,42,0,0,0
SN,AH,chikitsa,2171,42,79,79,65,35,1,20,2,96,5,42,0,0,0
SN,AH,chikitsa,2172,40,79,81,66,35,1,21,2,96,4,41,0,0,0
SN,AH,chikitsa,2173,40,79,80,66,36,1,21,2,97,4,40,0,0,0
SN,AH,chikitsa,2174,43,78,79,66,35,1,21,2,97,4,40,0,0,0
SN,AH,chikitsa,2175,43,78,78,66,35,1,21,2,97,4,41,0,0,0
SN,AH,chikitsa,2176,43,78,80,66,36,1,20,2,97,4,39,0,0,0
SN,AH,chikitsa,2177,43,80,78,66,37,1,20,2,97,4,38,0,0,0
SN,AH,chikitsa,2178,43,80,79,65,36,1,21,2,97,4,40,0,0,0
SN,AH,chikitsa,2179,43,78,80,65,36,1,21,2,98,4,40,0,0,0
SN,AH,chikitsa,2180,44,78,80,66,36,1,20,2,99,3,39,0,0,0
SN,AH,chikitsa,2181,44,79,81,66,35,1,20,2,99,3,38,0,0,0
SN,AH,chikitsa,2182,42,81,82,66,34,1,20,2,99,3,38,0,0,0
SN,AH,chikitsa,2183,42,80,83,66,33,1,21,2,99,3,38,0,0,0
SN,AH,chikitsa,2184,41,79,83,65,34,1,22,2,99,3,41,0,0,0
SN,AH,chikitsa,2185,39,79,83,66,33,1,22,2,100,3,40,0,0,0
SN,AH,chikitsa,2186,41,79,81,66,33,1,22,2,101,3,39,0,0,0
SN,AH,chikitsa,2187,41,81,79,66,33,1,22,2,101,3,39,0,0,0
SN,AH,chikitsa,2188,41,81,78,66,33,1,22,2,101,3,40,0,0,0
SN,AH,chikitsa,2189,41,79,78,67,32,1,21,1,101,3,39,0,0,0
SN,AH,chikitsa,2190,41,77,81,67,32,1,21,1,101,3,38,0,0,0
SN,AH,chikitsa,2191,41,77,83,67,32,1,20,1,100,3,38,0,0,0
SN,AH,chikitsa,2192,42,75,84,67,32,1,20,1,100,3,38,0,0,0
SN,AH,chikitsa,2193,42,75,85,67,32,1,21,1,98,3,38,0,0,0
SN,AH,chikitsa,2194,42,77,83,67,33,1,21,1,98,3,37,0,0,0
SN,AH,chikitsa,2195,43,77,85,67,33,1,20,1,96,3,37,0,0,0
SN,AH,chikitsa,2196,45,76,82,67,33,1,20,1,97,3,38,0,0,0
SN,AH,chikitsa,2197,45,76,82,67,33,1,19,1,97,3,39,0,0,0
SN,AH,chikitsa,2198,47,76,82,66,33,1,19,1,96,3,41,0,0,0
SN,AH,chikitsa,2199,47,77,81,66,34,1,18,1,96,3,41,0,0,0
SN,AH,chikitsa,2200,47,76,86,65,34,1,18,1,96,3,40,0,0,0
SN,AH,chikitsa,2201,47,76,87,65,34,1,18,1,95,3,40,0,0,0
SN,AH,chikitsa,2202,47,75,89,64,34,1,19,1,95,3,41,0,0,0
SN,AH,chikitsa,2203,48,76,89,64,34,1,18,1,94,3,41,0,0,0
SN,AH,chikitsa,2204,46,77,90,64,33,1,19,1,94,3,41,0,0,0
SN,AH,chikitsa,2205,47,77,92,64,33,1,18,1,93,3,40,0,0,0
SN,AH,chikitsa,2206,46,76,91,64,34,1,19,1,93,3,41,0,0,0
SN,AH,chikitsa,2207,47,76,90,64,34,1,20,1,93,3,40,0,0,0
SN,AH,chikitsa,2208,47,78,91,64,33,1,20,1,91,3,40,0,0,0
SN,AH,chikitsa,2209,48,79,89,64,33,1,20,1,91,3,40,0,0,0
SN,AH,chikitsa,2210,47,80,89,64,33,1,21,1,91,3,39,0,0,0
SN,AH,chikitsa,2211,48,82,89,64,32,1,21,1,90,3,38,0,0,0
SN,AH,chikitsa,2212,48,83,87,64,33,1,22,1,89,3,38,0,0,0
SN,AH,chikitsa,2213,48,82,88,64,32,1,22,1,90,3,38,0,0,0
SN,AH,chikitsa,2214,47,84,90,64,31,1,20,1,90,3,38,0,0,0
SN,AH,chikitsa,2215,48,83,88,65,31,0,19,1,93,3,36,0,0,0
SN,AH,chikitsa,2216,48,84,88,64,34,0,20,1,91,3,36,0,0,0
SN,AH,chikitsa,2217,50,83,89,64,33,0,20,1,90,3,36,0,0,0
SN,AH,chikitsa,2218,51,85,89,63,33,0,20,1,89,3,37,0,0,0
SN,AH,chikitsa,2219,50,83,88,64,32,0,21,0,89,3,36,0,0,0
SN,AH,chikitsa,2220,51,80,89,63,33,0,22,0,88,4,36,0,0,0
SN,AH,chikitsa,2221,52,81,89,62,32,0,22,0,88,5,35,0,0,0
SN,AH,chikitsa,2222,53,80,90,61,33,0,23,0,89,5,34,0,0,0
SN,AH,chikitsa,2223,54,80,88,61,34,0,23,0,89,5,34,0,0,0
SN,AH,chikitsa,2224,56,80,86,61,34,0,24,0,89,5,33,0,0,0
SN,AH,chikitsa,2225,55,80,85,61,34,0,25,0,89,5,34,0,0,0
SN,AH,chikitsa,2226,55,77,88,61,33,0,25,0,89,5,35,0,0,0
SN,AH,chikitsa,2227,54,78,89,62,32,0,25,0,89,5,32,0,0,0
SN,AH,chikitsa,2228,53,78,90,62,32,0,25,0,89,5,32,0,0,0
SN,AH,chikitsa,2229,51,79,91,63,33,0,25,0,89,4,31,0,0,0
SN,AH,chikitsa,2230,51,80,90,64,32,0,25,0,89,3,32,0,0,0
SN,AH,chikitsa,2231,52,82,88,64,31,0,24,0,89,3,33,0,0,0
SN,AH,chikitsa,2232,52,82,88,64,31,0,24,0,88,3,34,0,0,0
SN,AH,chikitsa,2233,52,82,87,64,32,0,24,0,88,3,34,0,0,0
SN,AH,chikitsa,2234,54,81,87,64,33,0,23,0,87,3,34,0,0,0
SN,AH,chikitsa,2235,54,81,85,64,34,0,23,0,88,3,34,0,0,0
SN,AH,chikitsa,2236,53,81,84,63,35,0,24,0,88,4,34,0,0,0
SN,AH,chikitsa,2237,52,82,84,63,35,0,24,0,88,4,34,0,0,0
SN,AH,chikitsa,2238,52,81,83,63,35,0,24,0,89,4,35,0,0,0
SN,AH,chikitsa,2239,54,81,82,63,34,0,25,0,88,4,35,0,0,0
SN,AH,chikitsa,2240,54,80,82,63,34,0,25,0,88,4,36,0,0,0
SN,AH,chikitsa,2241,53,78,83,62,34,0,26,0,87,5,38,0,0,0
SN,AH,chikitsa,2242,53,79,85,61,33,0,26,0,87,5,39,0,0,0
SN,AH,chikitsa,2243,53,80,85,61,33,0,25,0,87,5,39,0,0,0
SN,AH,chikitsa,2244,52,80,87,62,32,0,25,0,87,4,39,0,0,0
SN,AH,chikitsa,2245,53,79,87,62,31,0,25,0,87,4,40,0,0,0
SN,AH,chikitsa,2246,53,81,89,61,30,0,26,0,86,4,40,0,0,0
SN,AH,chikitsa,2247,54,82,89,61,30,0,25,0,86,4,39,0,0,0
SN,AH,chikitsa,2248,54,83,92,60,30,0,25,0,84,4,40,0,0,0
SN,AH,chikitsa,2249,52,83,93,60,30,0,25,0,84,4,41,0,0,0
SN,AH,chikitsa,2250,52,84,94,60,29,0,25,0,84,4,40,0,0,0
SN,AH,chikitsa,2251,51,85,93,60,29,0,25,0,85,4,40,0,0,0
SN,AH,chikitsa,2252,51,84,92,60,29,0,25,0,86,4,41,0,0,0
SN,AH,chikitsa,2253,52,83,91,61,29,0,25,0,86,4,39,0,0,0
SN,AH,chikitsa,2254,52,83,91,60,29,0,27,0,85,4,41,0,0,0
SN,AH,chikitsa,2255,52,84,91,60,29,0,28,0,84,4,40,0,0,0
SN,AH,chikitsa,2256,53,84,90,60,29,0,28,0,84,4,40,0,0,0
SN,AH,chikitsa,2257,53,85,90,60,29,0,28,0,84,4,39,0,0,0
SN,AH,chikitsa,2258,53,86,90,60,29,0,27,0,84,4,39,0,0,0
SN,AH,chikitsa,2259,53,87,90,61,28,0,26,0,84,4,37,0,0,0
SN,AH,chikitsa,2260,53,88,91,60,28,0,26,0,84,4,38,0,0,0
SN,AH,chikitsa,2261,52,89,92,60,27,0,26,0,83,4,39,0,0,0
SN,AH,chikitsa,2262,51,88,94,60,27,0,26,0,83,4,39,0,0,0
SN,AH,chikitsa,2263,51,88,95,59,27,0,26,0,83,5,38,0,0,0
SN,AH,chikitsa,2264,51,88,99,58,26,0,26,0,82,5,39,0,0,0
SN,AH,chikitsa,2265,50,89,98,58,26,0,26,0,83,5,39,0,0,0
SN,AH,chikitsa,2266,50,90,97,58,26,0,26,0,83,5,39,0,0,0
SN,AH,chikitsa,2267,47,91,98,58,26,0,26,0,84,5,39,0,0,0
SN,AH,chikitsa,2268,47,91,101,57,25,0,26,0,83,5,41,0,0,0
SN,AH,chikitsa,2269,46,90,102,57,25,0,26,0,84,5,41,0,0,0
SN,AH,chikitsa,2270,45,90,100,56,26,1,28,0,83,5,44,0,0,0
SN,AH,chikitsa,2271,45,90,101,56,26,1,28,0,83,5,43,0,0,0
SN,AH,chikitsa,2272,45,90,101,56,27,1,28,0,83,5,42,0,0,0
SN,AH,chikitsa,2273,45,89,99,57,28,1,28,0,84,5,40,0,0,0
SN,AH,chikitsa,2274,46,88,98,57,27,1,28,0,85,5,41,0,0,0
SN,AH,chikitsa,2275,47,89,93,58,28,1,27,0,85,5,41,0,0,0
SN,AH,chikitsa,2276,49,89,93,58,27,1,27,0,85,5,40,0,0,0
SN,AH,chikitsa,2277,48,89,91,59,28,1,27,0,85,5,39,0,0,0
SN,AH,chikitsa,2278,47,90,90,59,29,1,27,0,86,5,38,0,0,0
SN,AH,chikitsa,2279,49,90,88,59,29,1,26,0,86,5,39,0,0,0
SN,AH,chikitsa,2280,48,92,86,59,30,1,26,0,86,5,39,0,0,0
SN,AH,chikitsa,2281,48,92,88,59,29,1,25,0,86,5,39,0,0,0
SN,AH,chikitsa,2282,49,92,89,59,29,1,25,0,85,5,40,0,0,0
SN,AH,chikitsa,2283,50,90,88,58,30,1,25,0,86,5,42,0,1,0
SN,AH,chikitsa,2284,51,93,89,57,29,1,25,0,85,6,41,0,1,0
SN,AH,chikitsa,2285,53,94,90,57,29,1,24,0,84,6,41,0,1,0
SN,AH,chikitsa,2286,53,94,89,57,30,1,24,0,84,6,41,0,1,0
SN,AH,chikitsa,2287,53,94,90,57,30,1,23,0,84,6,41,0,1,0
SN,AH,chikitsa,2288,54,95,89,57,30,1,23,0,83,6,41,0,1,0
SN,AH,chikitsa,2289,54,95,88,57,30,1,23,0,83,6,42,0,1,0
SN,AH,chikitsa,2290,54,95,87,57,32,1,24,0,81,6,42,0,1,0
SN,AH,chikitsa,2291,54,94,88,58,29,1,23,0,83,6,41,0,1,0
SN,AH,chikitsa,2292,52,94,89,58,29,1,25,0,83,6,40,0,1,0
SN,AH,chikitsa,2293,52,92,88,59,29,1,25,0,85,6,38,0,1,0
SN,AH,chikitsa,2294,53,94,87,59,29,1,24,0,84,6,38,0,1,0
SN,AH,chikitsa,2295,52,96,86,59,30,1,23,0,84,6,38,0,1,0
SN,AH,chikitsa,2296,54,95,84,60,30,1,23,0,85,5,38,0,1,0
SN,AH,chikitsa,2297,53,95,82,61,29,1,23,0,84,5,40,0,1,0
SN,AH,chikitsa,2298,54,94,81,61,28,1,23,0,86,5,40,0,1,0
SN,AH,chikitsa,2299,52,94,82,61,28,1,23,0,86,5,41,0,1,0
