Text_Type,Book,Chapter,Window,GGL,LGL,LLL,LG,LLG,G,GL,L,GGG,GG,LGG,GLL,GLG,LL
SN,CS,chikitsa,1143,43,65,1,0,18,45,0,5,37,0,28,18,40,0
SN,CS,chikitsa,1144,44,65,1,0,16,45,0,5,39,0,28,17,40,0
SN,CS,chikitsa,1145,43,65,1,0,16,45,0,5,39,0,29,17,40,0
SN,CS,chikitsa,1146,46,66,1,0,16,45,0,5,37,0,28,17,39,0
SN,CS,chikitsa,1147,46,66,1,0,16,45,0,5,37,0,28,17,39,0
SN,CS,chikitsa,1148,47,68,1,0,15,45,0,5,36,0,28,17,38,0
SN,CS,chikitsa,1149,48,68,1,0,14,45,0,5,36,0,28,17,38,0
SN,CS,chikitsa,1150,50,68,1,0,13,45,0,5,36,0,28,16,38,0
SN,CS,chikitsa,1151,48,69,1,0,13,45,0,5,36,0,28,17,38,0
SN,CS,chikitsa,1152,46,69,1,0,13,46,0,4,36,0,29,17,39,0
SN,CS,chikitsa,1153,45,68,1,0,13,46,0,4,37,0,29,17,40,0
SN,CS,chikitsa,1154,45,68,1,0,14,46,0,4,37,0,29,17,39,0
SN,CS,chikitsa,1155,44,68,1,0,13,46,0,4,37,0,30,17,40,0
SN,CS,chikitsa,1156,44,67,1,0,13,46,0,4,37,0,29,18,41,0
SN,CS,chikitsa,1157,43,67,1,0,12,46,0,4,38,0,29,18,42,0
SN,CS,chikitsa,1158,45,65,1,0,12,46,0,4,38,0,29,17,43,0
SN,CS,chikitsa,1159,44,65,1,0,11,46,0,4,39,0,29,17,44,0
SN,CS,chikitsa,1160,45,66,1,0,10,46,0,4,39,0,28,18,43,0
SN,CS,chikitsa,1161,44,67,1,0,9,46,0,4,40,0,28,18,43,0
SN,CS,chikitsa,1162,45,67,1,0,8,46,0,4,39,0,28,17,45,0
SN,CS,chikitsa,1163,46,67,1,0,9,46,0,4,38,0,28,17,44,0
SN,CS,chikitsa,1164,45,67,1,0,10,46,0,4,39,0,27,17,44,0
SN,CS,chikitsa,1165,45,69,1,0,9,46,0,4,39,0,27,17,43,0
SN,CS,chikitsa,1166,45,70,1,0,8,47,0,3,39,0,27,17,43,0
SN,CS,chikitsa,1167,46,70,1,0,8,47,0,3,40,0,26,16,43,0
SN,CS,chikitsa,1168,47,70,1,0,8,47,0,3,40,0,26,15,43,0
SN,CS,chikitsa,1169,47,70,1,0,8,47,0,3,39,0,26,16,43,0
SN,CS,chikitsa,1170,46,71,1,0,7,47,0,3,38,0,26,16,45,0
SN,CS,chikitsa,1171,46,71,1,0,6,47,0,3,38,0,26,16,46,0
SN,CS,chikitsa,1172,48,71,1,0,5,47,0,3,39,0,26,16,44,0
SN,CS,chikitsa,1173,47,72,1,0,5,47,0,3,37,0,28,16,44,0
SN,CS,chikitsa,1174,47,71,1,0,6,47,0,3,36,0,29,16,44,0
SN,CS,chikitsa,1175,46,70,1,0,6,47,0,2,34,0,29,16,43,0
SN,CS,chikitsa,1176,45,71,1,0,7,48,0,1,33,0,30,16,42,0
SN,CS,chikitsa,1177,45,71,1,0,7,48,0,1,33,0,28,17,43,0
SN,CS,chikitsa,1178,46,71,1,0,7,48,0,1,34,0,26,16,44,0
SN,CS,chikitsa,1179,47,70,1,0,8,48,0,1,35,0,25,15,44,0
SN,CS,chikitsa,1180,46,71,1,0,9,48,0,1,34,0,25,16,43,0
SN,CS,chikitsa,1181,47,71,1,0,10,48,0,1,35,0,25,16,40,0
SN,CS,chikitsa,1182,48,71,1,0,10,49,0,0,34,0,25,16,40,0
SN,CS,chikitsa,1183,49,72,1,0,10,49,0,0,33,0,24,15,41,0
SN,CS,chikitsa,1184,50,71,1,0,10,49,0,0,32,0,24,15,42,0
SN,CS,chikitsa,1185,52,70,1,0,11,49,0,0,32,0,24,15,40,0
SN,CS,chikitsa,1186,54,71,1,0,11,49,0,0,30,0,23,15,40,0
SN,CS,chikitsa,1187,54,71,1,0,12,49,0,0,29,0,23,14,41,0
SN,CS,chikitsa,1188,52,70,1,0,13,49,0,0,31,0,22,15,41,0
SN,CS,chikitsa,1189,50,70,1,0,14,49,0,0,32,0,22,15,41,0
SN,CS,chikitsa,1190,48,71,0,0,14,49,0,0,32,0,23,15,42,0
SN,CS,chikitsa,1191,48,71,0,0,14,49,0,0,32,0,24,14,42,0
SN,CS,chikitsa,1192,47,70,0,0,15,49,0,0,33,0,25,13,42,0
SN,CS,chikitsa,1193,49,70,0,0,15,49,0,0,33,0,24,12,42,0
SN,CS,chikitsa,1194,47,70,0,0,15,49,0,0,32,0,25,12,44,0
SN,CS,chikitsa,1195,46,70,0,0,15,49,0,0,33,0,25,12,44,0
SN,CS,chikitsa,1196,44,69,0,0,15,49,0,0,34,0,26,12,45,0
SN,CS,chikitsa,1197,44,69,0,0,16,49,0,0,33,0,25,13,45,0
SN,CS,chikitsa,1198,43,67,0,0,16,49,0,0,34,0,26,13,46,0
SN,CS,chikitsa,1199,43,67,0,0,17,48,0,1,34,0,26,13,45,0
SN,CS,chikitsa,1200,41,69,0,0,17,48,0,1,34,0,27,13,44,0
SN,CS,chikitsa,1201,42,68,0,0,17,48,0,1,35,0,26,12,45,0
SN,CS,chikitsa,1202,41,68,0,0,17,47,0,2,36,0,26,13,44,0
SN,CS,chikitsa,1203,41,68,0,0,18,47,0,2,36,0,27,13,42,0
SN,CS,chikitsa,1204,41,69,0,0,17,47,0,2,37,0,27,13,41,0
SN,CS,chikitsa,1205,40,69,0,0,18,47,0,2,36,0,28,13,41,0
SN,CS,chikitsa,1206,40,68,0,0,18,47,0,2,37,0,28,13,41,0
SN,CS,chikitsa,1207,40,70,0,0,18,47,0,2,36,0,28,13,40,0
SN,CS,chikitsa,1208,39,70,0,0,19,47,0,2,37,0,28,13,39,0
SN,CS,chikitsa,1209,39,70,0,0,19,46,0,3,36,0,28,14,39,0
SN,CS,chikitsa,1210,38,69,0,0,19,46,0,3,37,0,29,13,40,0
SN,CS,chikitsa,1211,39,68,0,0,19,45,0,4,35,0,30,14,40,0
SN,CS,chikitsa,1212,40,68,0,0,19,45,0,4,34,0,32,14,38,0
SN,CS,chikitsa,1213,38,69,0,0,19,44,0,5,35,0,32,15,37,0
SN,CS,chikitsa,1214,38,69,0,0,18,44,0,5,34,0,32,15,39,0
SN,CS,chikitsa,1215,37,68,0,0,18,44,0,5,35,0,32,16,39,0
SN,CS,chikitsa,1216,37,69,0,0,18,44,0,5,34,0,33,16,38,0
SN,CS,chikitsa,1217,34,69,0,0,19,44,0,5,35,0,34,16,38,0
SN,CS,chikitsa,1218,35,69,0,0,19,44,0,5,36,0,33,16,37,0
SN,CS,chikitsa,1219,35,68,0,0,20,43,0,6,37,0,32,15,38,0
SN,CS,chikitsa,1220,35,68,0,0,20,43,0,6,38,0,32,15,37,0
SN,CS,chikitsa,1221,35,68,0,0,22,43,0,6,37,0,32,14,37,0
SN,CS,chikitsa,1222,33,68,0,0,23,43,0,6,37,0,32,14,38,0
SN,CS,chikitsa,1223,33,67,0,0,23,43,0,6,39,0,30,14,39,0
SN,CS,chikitsa,1224,34,67,0,0,23,43,0,6,39,0,29,14,39,0
SN,CS,chikitsa,1225,35,69,0,0,23,44,0,6,39,0,29,14,41,0
SN,CS,chikitsa,1226,37,69,0,0,22,44,0,6,39,0,28,14,41,0
SN,CS,chikitsa,1227,36,69,0,0,21,44,0,6,41,0,29,13,41,0
SN,CS,chikitsa,1228,36,69,0,0,22,44,0,6,42,0,29,13,39,0
SN,CS,chikitsa,1229,36,69,0,0,23,44,0,6,40,0,30,13,39,0
SN,CS,chikitsa,1230,37,68,0,0,22,44,0,6,42,0,29,12,40,0
SN,CS,chikitsa,1231,36,69,0,0,21,44,0,6,41,0,30,12,41,0
SN,CS,chikitsa,1232,37,68,0,0,21,44,0,6,41,0,31,12,40,0
SN,CS,chikitsa,1233,37,68,0,0,22,44,0,6,41,0,31,12,39,0
SN,CS,chikitsa,1234,35,69,0,0,22,44,0,6,42,0,31,12,39,0
SN,CS,chikitsa,1235,33,70,0,0,21,44,0,6,44,0,31,12,39,0
SN,CS,chikitsa,1236,31,68,0,0,21,44,0,6,46,0,32,12,40,0
SN,CS,chikitsa,1237,30,68,0,0,21,44,0,6,47,0,33,12,39,0
SN,CS,chikitsa,1238,32,69,0,0,20,44,0,6,45,0,33,12,39,0
SN,CS,chikitsa,1239,33,70,0,0,19,44,0,6,44,0,33,12,39,0
SN,CS,chikitsa,1240,34,71,0,0,20,44,0,6,43,0,32,12,38,0
SN,CS,chikitsa,1241,34,71,0,0,21,44,0,6,44,0,31,13,36,0
SN,CS,chikitsa,1242,35,72,0,0,20,44,0,6,42,0,31,13,37,0
SN,CS,chikitsa,1243,35,73,0,0,20,44,0,6,42,0,30,13,37,0
SN,CS,chikitsa,1244,37,74,0,0,20,44,0,6,41,0,29,14,35,0
SN,CS,chikitsa,1245,37,74,0,0,19,44,0,6,42,0,29,14,35,0
SN,CS,chikitsa,1246,38,74,0,0,19,44,0,6,42,0,28,15,34,0
SN,CS,chikitsa,1247,39,74,0,0,18,44,0,6,44,0,28,14,33,0
SN,CS,chikitsa,1248,39,76,0,0,18,44,0,6,44,0,26,15,32,0
SN,CS,chikitsa,1249,39,76,0,0,18,44,0,6,45,0,26,15,31,0
SN,CS,chikitsa,1250,39,74,0,0,18,44,0,6,45,0,26,15,33,0
SN,CS,chikitsa,1251,40,74,0,0,18,43,0,7,45,0,26,15,32,0
SN,CS,chikitsa,1252,41,75,0,0,18,44,0,6,45,0,24,14,33,0
SN,CS,chikitsa,1253,42,75,0,0,17,44,0,6,46,0,23,14,33,0
SN,CS,chikitsa,1254,44,74,0,0,18,43,0,7,46,0,22,14,32,0
SN,CS,chikitsa,1255,44,74,0,0,18,43,0,7,48,0,20,14,32,0
SN,CS,chikitsa,1256,43,74,0,0,18,42,0,8,49,0,21,13,32,0
SN,CS,chikitsa,1257,42,73,0,0,18,42,0,8,51,0,20,14,32,0
SN,CS,chikitsa,1258,42,74,0,0,18,42,0,8,50,0,19,15,32,0
SN,CS,chikitsa,1259,42,74,0,0,18,43,0,7,49,0,20,14,33,0
SN,CS,chikitsa,1260,44,74,0,0,19,43,0,7,48,0,19,14,32,0
SN,CS,chikitsa,1261,44,74,0,0,19,44,0,6,50,0,18,13,32,0
SN,CS,chikitsa,1262,42,75,0,0,19,44,0,6,50,0,17,13,34,0
SN,CS,chikitsa,1263,44,75,0,0,18,45,0,5,49,0,18,12,34,0
SN,CS,chikitsa,1264,44,74,0,0,19,45,0,5,48,0,19,14,32,0
SN,CS,chikitsa,1265,43,73,0,0,20,44,0,6,48,0,19,14,33,0
SN,CS,chikitsa,1266,45,71,0,0,21,44,0,6,48,0,18,14,33,0
SN,CS,chikitsa,1267,47,72,0,0,21,44,0,6,46,0,17,14,33,0
SN,CS,chikitsa,1268,45,73,0,0,22,44,0,6,46,0,17,14,33,0
SN,CS,chikitsa,1269,45,73,0,0,21,45,0,5,46,0,18,14,33,0
SN,CS,chikitsa,1270,45,72,0,0,21,45,0,5,47,0,18,14,33,0
SN,CS,chikitsa,1271,45,72,0,0,20,45,0,5,48,0,17,14,34,0
SN,CS,chikitsa,1272,47,73,0,0,20,44,0,6,47,0,16,14,33,0
SN,CS,chikitsa,1273,48,73,0,0,22,44,0,6,45,0,16,14,32,0
SN,CS,chikitsa,1274,46,73,0,0,22,44,0,6,45,0,16,16,32,0
SN,CS,chikitsa,1275,45,72,0,0,22,44,0,6,46,0,18,17,30,0
SN,CS,chikitsa,1276,44,71,0,0,22,44,0,6,47,0,19,17,30,0
SN,CS,chikitsa,1277,44,72,0,0,22,44,0,6,47,0,18,17,30,0
SN,CS,chikitsa,1278,43,71,0,1,22,43,0,6,47,0,19,17,32,0
SN,CS,chikitsa,1279,44,71,0,1,20,42,0,7,49,0,18,17,32,0
SN,CS,chikitsa,1280,43,71,0,1,20,42,0,7,48,0,19,18,32,0
SN,CS,chikitsa,1281,45,71,0,1,20,42,0,7,49,0,18,17,31,0
SN,CS,chikitsa,1282,43,72,0,1,20,42,0,7,51,0,17,17,31,0
SN,CS,chikitsa,1283,43,71,0,1,19,42,0,7,52,0,18,18,30,0
SN,CS,chikitsa,1284,62,86,14,2,28,41,0,7,64,0,34,28,48,0
SN,CS,chikitsa,1285,65,84,16,2,28,40,0,7,65,0,36,30,47,0
SN,CS,chikitsa,1286,66,83,18,2,28,39,0,7,65,0,36,30,46,0
SN,CS,chikitsa,1287,66,83,18,2,27,38,0,7,66,0,38,30,46,0
SN,CS,chikitsa,1288,64,81,21,2,28,37,0,8,68,0,40,29,46,0
SN,CS,chikitsa,1289,63,79,21,2,29,36,0,8,67,1,41,29,45,0
SN,CS,chikitsa,1290,63,76,24,2,30,35,0,8,70,1,42,29,47,0
SN,CS,chikitsa,1291,63,77,25,2,29,34,0,8,68,1,44,29,48,0
SN,CS,chikitsa,1292,62,76,25,2,30,33,0,9,69,1,43,30,48,0
SN,CS,chikitsa,1293,60,75,25,2,31,33,0,9,70,1,43,30,49,0
SN,CS,chikitsa,1294,59,75,25,2,31,33,0,9,71,1,44,29,49,0
SN,CS,chikitsa,1295,60,75,25,2,31,32,0,10,70,1,43,29,50,0
SN,CS,chikitsa,1296,59,75,25,2,32,32,0,10,70,1,43,28,51,0
SN,CS,chikitsa,1297,58,76,25,2,32,31,0,11,69,1,43,28,52,0
SN,CS,chikitsa,1298,58,75,25,2,32,31,0,11,69,1,43,27,54,0
SN,CS,chikitsa,1299,59,75,25,2,31,32,0,10,68,1,43,28,54,0
SN,CS,chikitsa,1300,58,75,25,2,32,32,0,10,69,1,42,28,54,0
SN,CS,chikitsa,1301,57,76,25,2,32,33,0,9,68,1,43,28,54,0
SN,CS,chikitsa,1302,57,76,25,2,32,33,0,9,67,1,43,28,55,0
SN,CS,chikitsa,1303,56,76,25,2,32,32,0,10,65,1,43,29,57,0
SN,CS,chikitsa,1304,54,76,25,2,31,33,0,9,65,1,43,29,60,0
SN,CS,chikitsa,1305,71,90,36,2,45,33,0,9,79,1,68,40,86,0
SN,CS,chikitsa,1306,77,93,37,2,49,33,0,8,83,1,73,42,85,0
SN,CS,chikitsa,1307,77,93,37,2,50,33,0,8,84,1,74,41,87,0
SN,CS,chikitsa,1308,77,92,37,2,50,33,0,8,85,1,75,40,87,0
SN,CS,chikitsa,1309,77,92,37,2,50,33,0,8,86,1,75,40,86,0
SN,CS,chikitsa,1310,77,92,37,2,50,33,0,8,86,1,74,40,87,0
SN,CS,chikitsa,1311,77,92,37,2,51,33,0,8,85,1,74,41,86,0
SN,CS,chikitsa,1312,78,92,37,2,52,33,0,8,86,1,73,41,84,0
SN,CS,chikitsa,1313,77,91,37,2,52,32,0,9,86,1,72,41,87,0
SN,CS,chikitsa,1314,78,91,37,2,51,32,0,9,86,1,71,40,89,0
SN,CS,chikitsa,1315,79,91,37,2,51,33,0,8,85,1,71,40,89,0
SN,CS,chikitsa,1316,77,91,37,2,51,33,0,8,85,1,72,40,90,0
SN,CS,chikitsa,1317,75,90,37,2,50,33,0,8,88,1,72,40,91,0
SN,CS,chikitsa,1318,75,90,37,2,49,33,0,8,86,1,73,40,93,0
SN,CS,chikitsa,1319,75,90,37,2,50,32,0,9,86,1,73,40,92,0
SN,CS,chikitsa,1320,75,90,37,2,51,32,0,9,84,1,74,40,92,0
SN,CS,chikitsa,1321,75,90,37,2,50,32,0,9,86,1,74,40,91,0
SN,CS,chikitsa,1322,73,89,37,2,50,32,0,9,86,1,75,42,91,0
SN,CS,chikitsa,1323,72,90,37,2,49,32,0,9,87,1,76,41,91,0
SN,CS,chikitsa,1324,72,91,37,2,49,32,0,9,89,1,76,39,90,0
SN,CS,chikitsa,1325,73,91,37,2,49,31,0,10,89,1,75,38,91,0
SN,CS,chikitsa,1326,72,92,37,2,49,31,0,10,89,1,74,39,91,0
SN,CS,chikitsa,1327,74,91,37,2,50,31,0,10,87,1,74,39,91,0
SN,CS,chikitsa,1328,74,92,37,1,49,32,0,10,87,1,74,39,90,0
SN,CS,chikitsa,1329,72,93,37,1,50,33,0,9,86,1,74,39,91,0
SN,CS,chikitsa,1330,73,93,37,1,51,33,0,9,85,1,75,38,90,0
SN,CS,chikitsa,1331,72,92,37,1,52,33,0,9,86,1,75,38,90,0
SN,CS,chikitsa,1332,72,92,37,1,52,33,0,9,83,1,75,38,93,0
SN,CS,chikitsa,1333,72,92,37,1,53,33,0,9,83,1,75,37,93,0
SN,CS,chikitsa,1334,54,76,23,0,44,34,0,9,70,1,59,27,76,0
SN,CS,chikitsa,1335,51,78,21,0,45,35,0,9,68,1,57,25,77,0
SN,CS,chikitsa,1336,50,79,19,0,46,36,0,9,66,1,57,25,79,0
SN,CS,chikitsa,1337,50,79,19,0,47,37,0,9,65,1,54,26,79,0
SN,CS,chikitsa,1338,50,81,16,0,46,38,0,8,64,1,53,27,79,0
SN,CS,chikitsa,1339,50,82,16,0,45,38,0,9,65,0,53,27,81,0
SN,CS,chikitsa,1340,49,84,13,0,45,39,0,9,62,0,52,27,80,0
SN,CS,chikitsa,1341,50,84,12,0,46,40,0,9,62,0,51,26,79,0
SN,CS,chikitsa,1342,50,84,12,0,45,41,0,8,62,0,52,27,78,0
SN,CS,chikitsa,1343,51,84,12,0,44,41,0,8,62,0,53,27,77,0
SN,CS,chikitsa,1344,51,83,12,0,44,41,0,8,61,0,53,27,79,0
SN,CS,chikitsa,1345,50,83,12,0,44,42,0,7,61,0,55,27,78,0
SN,CS,chikitsa,1346,49,82,12,0,43,42,0,7,61,0,57,27,79,0
SN,CS,chikitsa,1347,48,81,12,0,43,43,0,6,61,0,58,27,80,0
SN,CS,chikitsa,1348,49,80,12,0,43,43,0,6,62,0,58,27,79,0
SN,CS,chikitsa,1349,47,81,12,0,44,43,0,6,62,0,59,26,79,0
SN,CS,chikitsa,1350,49,81,12,0,43,42,0,7,62,0,59,26,78,0
SN,CS,chikitsa,1351,49,80,12,0,43,41,0,8,63,0,59,26,78,0
SN,CS,chikitsa,1352,48,79,12,0,43,41,0,8,63,0,61,26,78,0
SN,CS,chikitsa,1353,48,79,12,0,43,42,0,7,64,0,62,25,77,0
SN,CS,chikitsa,1354,49,79,12,0,43,42,0,7,65,0,62,25,75,0
SN,CS,chikitsa,1355,33,65,1,0,28,42,0,7,51,0,37,14,49,0
SN,CS,chikitsa,1356,28,62,0,0,24,43,0,7,45,0,31,13,51,0
SN,CS,chikitsa,1357,29,62,0,0,24,43,0,7,43,0,30,13,49,0
SN,CS,chikitsa,1358,29,62,0,0,23,43,0,7,44,0,30,13,49,0
SN,CS,chikitsa,1359,29,63,0,0,23,43,0,7,44,0,29,13,49,0
SN,CS,chikitsa,1360,27,64,0,0,22,42,0,8,44,0,31,14,48,0
SN,CS,chikitsa,1361,27,64,0,0,22,42,0,8,44,0,31,13,49,0
SN,CS,chikitsa,1362,26,63,0,0,22,42,0,8,43,0,32,13,51,0
SN,CS,chikitsa,1363,25,64,0,0,22,43,0,7,44,0,33,14,48,0
SN,CS,chikitsa,1364,26,65,0,0,22,43,0,7,44,0,33,13,47,0
SN,CS,chikitsa,1365,26,65,0,0,21,43,0,7,44,0,35,13,46,0
SN,CS,chikitsa,1366,26,66,0,0,20,43,0,7,46,0,34,13,45,0
SN,CS,chikitsa,1367,28,66,0,0,21,43,0,7,43,0,34,13,45,0
SN,CS,chikitsa,1368,28,65,0,0,21,43,0,7,43,0,35,14,44,0
SN,CS,chikitsa,1369,29,65,0,0,21,44,0,6,42,0,34,14,45,0
SN,CS,chikitsa,1370,30,66,0,0,21,44,0,6,42,0,33,13,45,0
SN,CS,chikitsa,1371,30,67,0,0,21,44,0,6,41,0,33,13,45,0
SN,CS,chikitsa,1372,30,67,0,0,21,45,0,5,43,0,32,11,46,0
SN,CS,chikitsa,1373,32,66,0,0,21,45,0,5,42,0,31,11,47,0
SN,CS,chikitsa,1374,32,65,0,0,20,45,0,5,43,0,31,11,48,0
SN,CS,chikitsa,1375,33,66,0,0,20,46,0,4,43,0,30,11,47,0
SN,CS,chikitsa,1376,34,65,0,0,22,46,0,4,42,0,30,11,46,0
SN,CS,chikitsa,1377,32,66,0,0,22,46,0,4,42,0,31,12,45,0
SN,CS,chikitsa,1378,32,66,0,0,23,46,0,4,42,0,30,12,45,0
SN,CS,chikitsa,1379,33,66,0,0,22,46,0,4,41,0,30,13,45,0
SN,CS,chikitsa,1380,32,66,0,0,22,46,0,4,42,0,29,14,45,0
SN,CS,chikitsa,1381,31,66,0,0,21,46,0,4,42,0,30,14,46,0
SN,CS,chikitsa,1382,32,65,0,0,21,46,0,4,43,0,30,14,45,0
SN,CS,chikitsa,1383,31,66,0,0,20,46,0,4,44,0,29,15,45,0
SN,CS,chikitsa,1384,30,67,0,0,20,46,0,4,43,0,29,15,46,0
SN,CS,chikitsa,1385,32,67,0,0,19,46,0,4,43,0,29,15,45,0
SN,CS,chikitsa,1386,34,68,0,0,18,46,0,4,44,0,28,15,43,0
SN,CS,chikitsa,1387,34,69,0,0,18,46,0,4,44,0,28,14,43,0
SN,CS,chikitsa,1388,34,68,0,0,18,46,0,4,44,0,28,13,45,0
SN,CS,chikitsa,1389,35,69,0,0,18,47,0,3,45,0,27,13,43,0
SN,CS,chikitsa,1390,35,68,0,0,16,46,0,4,46,0,28,13,44,0
SN,CS,chikitsa,1391,34,68,0,0,16,46,0,4,46,0,27,13,46,0
SN,CS,chikitsa,1392,35,68,0,0,17,46,0,4,46,0,26,12,46,0
SN,CS,chikitsa,1393,34,69,0,0,18,46,0,4,46,0,25,12,46,0
SN,CS,chikitsa,1394,35,69,0,0,18,46,0,4,46,0,24,13,45,0
SN,CS,chikitsa,1395,36,69,0,0,19,45,0,5,46,0,23,13,44,0
SN,CS,chikitsa,1396,38,70,0,0,19,45,0,5,45,0,22,13,43,0
SN,CS,chikitsa,1397,39,71,0,0,19,45,0,5,45,0,21,13,42,0
SN,CS,chikitsa,1398,38,71,0,0,19,44,0,6,45,0,21,14,42,0
SN,CS,chikitsa,1399,38,70,0,0,18,43,0,7,44,0,21,16,43,0
SN,CS,chikitsa,1400,37,70,0,0,19,43,0,7,43,0,21,16,44,0
SN,CS,chikitsa,1401,36,71,0,0,19,43,0,7,44,0,20,16,44,0
SN,CS,chikitsa,1402,37,72,1,0,19,43,0,7,44,0,19,16,42,0
SN,CS,chikitsa,1403,39,72,1,0,19,42,0,8,44,0,18,16,41,0
SN,CS,chikitsa,1404,39,73,1,0,19,42,0,8,43,0,19,16,40,0
SN,CS,chikitsa,1405,39,73,1,0,20,42,0,8,42,0,19,16,40,0
SN,CS,chikitsa,1406,40,73,1,0,20,42,0,8,43,0,20,15,38,0
SN,CS,chikitsa,1407,40,73,1,0,19,42,0,8,42,0,20,15,40,0
SN,CS,chikitsa,1408,39,73,1,0,20,42,0,8,42,0,19,15,41,0
SN,CS,chikitsa,1409,41,72,1,0,20,42,0,8,42,0,19,14,41,0
SN,CS,chikitsa,1410,42,72,1,0,20,43,0,7,43,0,17,13,42,0
SN,CS,chikitsa,1411,42,72,1,0,20,43,0,7,42,0,18,14,41,0
SN,CS,chikitsa,1412,42,72,1,0,19,42,0,8,43,0,17,15,41,0
SN,CS,chikitsa,1413,42,72,1,0,20,42,0,8,42,0,16,14,43,0
SN,CS,chikitsa,1414,40,71,1,0,20,42,0,8,44,0,16,14,44,0
SN,CS,chikitsa,1415,41,71,1,0,21,42,0,8,45,0,14,13,44,0
SN,CS,chikitsa,1416,41,70,1,0,21,42,0,8,45,0,14,13,45,0
SN,CS,chikitsa,1417,39,71,1,0,20,42,0,8,45,0,14,14,46,0
SN,CS,chikitsa,1418,39,72,1,0,20,42,0,8,46,0,13,13,46,0
SN,CS,chikitsa,1419,37,72,1,0,20,42,0,8,47,0,14,14,45,0
SN,CS,chikitsa,1420,37,72,1,0,19,42,0,8,47,0,15,15,44,0
SN,CS,chikitsa,1421,37,72,1,0,19,42,0,8,47,0,16,15,43,0
SN,CS,chikitsa,1422,38,72,1,0,19,41,0,9,46,0,16,15,43,0
SN,CS,chikitsa,1423,36,72,1,0,19,41,0,9,47,0,17,16,42,0
SN,CS,chikitsa,1424,37,74,1,0,19,41,0,9,44,0,17,17,41,0
SN,CS,chikitsa,1425,36,73,1,0,19,41,0,9,44,0,18,17,42,0
SN,CS,chikitsa,1426,36,73,1,0,18,41,0,9,44,0,19,17,42,0
SN,CS,chikitsa,1427,37,72,1,0,17,41,0,9,44,0,18,17,44,0
SN,CS,chikitsa,1428,38,72,1,0,17,41,0,9,43,0,18,18,43,0
SN,CS,chikitsa,1429,40,71,1,0,17,41,0,9,43,0,18,17,43,0
SN,CS,chikitsa,1430,40,72,1,0,18,41,0,9,42,0,17,16,44,0
SN,CS,chikitsa,1431,41,72,1,0,19,41,0,9,40,0,16,17,44,0
SN,CS,chikitsa,1432,41,72,1,0,20,40,0,10,39,0,16,18,43,0
SN,CS,chikitsa,1433,42,71,1,0,20,40,0,10,37,0,17,18,44,0
SN,CS,chikitsa,1434,42,72,1,0,21,39,0,11,38,0,17,18,41,0
SN,CS,chikitsa,1435,41,72,1,0,21,38,0,12,38,0,17,18,42,0
SN,CS,chikitsa,1436,40,71,1,0,21,37,0,13,39,0,17,18,43,0
SN,CS,chikitsa,1437,40,70,1,0,21,37,0,13,38,0,17,19,44,0
SN,CS,chikitsa,1438,41,70,1,0,22,37,0,13,37,0,18,19,42,0
SN,CS,chikitsa,1439,40,69,1,0,22,37,0,13,35,0,19,20,44,0
SN,CS,chikitsa,1440,40,70,1,0,23,38,0,12,34,0,18,20,44,0
SN,CS,chikitsa,1441,40,69,1,0,23,38,0,12,36,0,18,20,43,0
SN,CS,chikitsa,1442,39,69,1,0,24,38,0,12,36,0,19,19,43,0
SN,CS,chikitsa,1443,39,68,1,0,24,38,0,12,35,0,19,21,43,0
SN,CS,chikitsa,1444,37,68,1,0,26,38,0,12,37,0,19,20,42,0
SN,CS,chikitsa,1445,37,69,1,0,26,39,0,11,37,0,18,20,42,0
SN,CS,chikitsa,1446,35,69,1,0,27,39,0,11,38,0,18,20,42,0
SN,CS,chikitsa,1447,34,68,1,0,27,39,0,11,39,0,19,21,41,0
SN,CS,chikitsa,1448,34,68,1,0,27,40,0,10,38,0,20,21,41,0
SN,CS,chikitsa,1449,35,68,1,0,27,41,0,9,39,0,20,19,41,0
SN,CS,chikitsa,1450,35,68,1,0,26,42,0,8,41,0,20,19,40,0
SN,CS,chikitsa,1451,36,67,1,0,26,43,0,7,40,0,21,19,40,0
SN,CS,chikitsa,1452,35,66,0,0,27,43,0,7,41,0,21,19,41,0
SN,CS,chikitsa,1453,32,68,0,0,28,44,0,6,41,0,21,19,41,0
SN,CS,chikitsa,1454,31,67,0,0,28,43,0,7,41,0,21,19,43,0
SN,CS,chikitsa,1455,32,68,0,0,28,42,0,8,40,0,21,19,42,0
SN,CS,chikitsa,1456,30,69,0,0,28,42,0,8,40,0,20,19,44,0
SN,CS,chikitsa,1457,30,68,0,0,28,42,0,8,41,0,20,19,44,0
SN,CS,chikitsa,1458,31,69,0,0,27,42,0,8,40,0,20,19,44,0
SN,CS,chikitsa,1459,30,69,0,0,27,42,0,8,39,0,21,19,45,0
SN,CS,chikitsa,1460,30,68,0,0,27,42,0,8,39,0,22,19,45,0
SN,CS,chikitsa,1461,29,69,0,0,26,42,0,8,41,0,21,18,46,0
SN,CS,chikitsa,1462,31,69,0,1,27,42,0,7,41,0,21,17,45,0
SN,CS,chikitsa,1463,32,68,0,1,26,42,0,7,42,0,21,17,45,0
SN,CS,chikitsa,1464,32,67,0,1,27,41,0,7,41,0,23,17,44,0
SN,CS,chikitsa,1465,30,66,0,1,27,40,0,7,40,1,24,18,44,0
SN,CS,chikitsa,1466,29,66,0,1,28,40,0,7,39,1,25,18,44,0
