Text_Type,Book,Chapter,Window,LLL,G,GLL,LLG,L,LGG,GGL,LGL,GLG,GGG,LG,LL,GG
SN,AH,sutra,2298,2,15,5,7,3,18,22,23,35,34,0,0,0
SN,AH,sutra,2299,2,16,5,6,2,19,21,22,35,36,0,0,0
SN,AH,sutra,2300,2,16,5,7,2,20,21,22,32,37,0,0,0
SN,AH,sutra,2301,2,16,6,7,2,20,21,22,31,37,0,0,0
SN,AH,sutra,2302,2,16,6,7,2,20,21,22,31,37,0,0,0
SN,AH,sutra,2303,2,17,7,7,2,17,21,23,29,37,0,0,0
SN,AH,sutra,2304,2,16,7,8,2,17,21,24,31,38,1,0,0
SN,AH,sutra,2305,2,17,7,8,2,17,18,25,29,39,1,0,0
SN,AH,sutra,2306,2,17,8,7,1,18,18,24,31,40,1,0,0
SN,AH,sutra,2307,2,17,8,7,1,18,17,24,31,41,1,0,0
SN,AH,sutra,2308,2,17,8,6,0,19,18,23,33,42,1,0,0
SN,AH,sutra,2309,2,18,8,6,0,17,18,25,30,42,1,0,0
SN,AH,sutra,2310,2,18,8,6,0,17,19,23,31,42,1,0,0
SN,AH,sutra,2311,2,18,7,6,0,17,18,22,30,38,1,0,1
SN,AH,sutra,2312,2,18,7,6,0,17,19,21,30,40,1,0,1
SN,AH,sutra,2313,1,18,7,6,1,16,20,21,29,41,1,0,1
SN,AH,sutra,2314,1,18,7,6,1,14,20,20,28,40,1,0,1
SN,AH,sutra,2315,1,18,7,7,1,14,19,21,28,39,1,0,1
SN,AH,sutra,2316,1,18,7,7,1,14,18,22,27,40,1,0,1
SN,AH,sutra,2317,0,19,6,7,1,11,18,22,26,38,1,0,1
SN,AH,sutra,2318,0,19,6,7,1,10,18,23,25,39,1,0,1
SN,AH,sutra,2319,0,19,4,7,2,11,18,23,23,39,1,0,1
SN,AH,sutra,2320,0,19,5,7,2,10,17,22,23,41,1,0,1
SN,AH,sutra,2321,0,19,7,8,2,10,15,22,21,42,1,0,1
SN,AH,sutra,2322,0,19,8,8,2,10,14,22,23,40,1,0,1
SN,AH,sutra,2323,0,19,8,7,2,10,13,23,23,41,1,0,1
SN,AH,sutra,2324,0,19,8,7,2,9,14,23,23,41,1,0,1
SN,AH,sutra,2325,0,19,8,6,2,8,14,23,24,42,1,0,1
SN,AH,sutra,2326,0,19,7,6,2,8,16,23,25,40,1,0,1
SN,AH,sutra,2327,0,19,7,5,2,10,17,23,25,38,1,0,1
SN,AH,sutra,2328,0,19,6,5,2,10,18,23,25,38,1,0,1
SN,AH,sutra,2329,0,20,6,3,2,9,19,22,23,38,0,0,1
SN,AH,sutra,2330,0,19,6,3,2,11,20,22,24,37,0,0,1
SN,AH,sutra,2331,0,20,5,4,2,10,19,24,22,36,0,0,1
SN,AH,sutra,2332,0,20,7,4,2,13,21,25,25,33,0,0,1
SN,AH,sutra,2333,0,21,8,4,2,12,20,26,24,31,0,0,1
SN,AH,sutra,2334,0,21,8,5,2,12,20,26,23,31,0,0,1
SN,AH,sutra,2335,0,21,8,5,2,11,19,27,23,32,0,0,1
SN,AH,sutra,2336,0,22,8,6,2,13,19,28,23,33,0,0,0
SN,AH,sutra,2337,0,22,9,6,2,15,17,29,22,30,0,0,0
SN,AH,sutra,2338,0,23,9,7,1,16,15,30,20,29,0,0,0
SN,AH,sutra,2339,0,23,9,8,1,16,16,31,21,30,0,0,0
SN,AH,sutra,2340,0,23,9,7,1,17,17,30,22,29,0,0,0
SN,AH,sutra,2341,0,22,9,7,1,17,17,28,22,26,0,0,1
SN,AH,sutra,2342,0,21,9,8,1,20,19,30,22,28,0,0,2
SN,AH,sutra,2343,0,20,9,8,2,20,21,29,25,26,0,0,2
SN,AH,sutra,2344,0,21,9,8,1,19,22,30,24,26,0,0,2
SN,AH,sutra,2345,0,21,8,8,1,19,21,29,24,24,0,0,2
SN,AH,sutra,2346,1,20,6,7,1,21,23,28,26,24,0,0,2
SN,AH,sutra,2347,1,20,6,7,1,23,23,28,25,23,0,0,2
SN,AH,sutra,2348,1,19,7,8,1,24,24,26,26,23,0,0,2
SN,AH,sutra,2349,1,19,8,8,1,25,23,26,27,21,0,0,2
SN,AH,sutra,2350,1,18,8,9,2,26,24,25,26,20,0,0,2
SN,AH,sutra,2351,1,18,8,10,2,26,22,25,26,21,0,0,2
SN,AH,sutra,2352,1,17,8,10,2,25,23,24,27,24,0,0,2
SN,AH,sutra,2353,1,17,8,10,2,25,22,24,28,24,0,0,2
SN,AH,sutra,2354,1,17,8,10,2,26,22,24,29,22,0,0,2
SN,AH,sutra,2355,1,18,8,10,2,24,24,23,27,22,0,0,2
SN,AH,sutra,2356,1,18,8,9,2,24,25,23,28,21,0,0,2
SN,AH,sutra,2357,1,18,6,9,2,23,23,22,25,22,0,0,2
SN,AH,sutra,2358,1,17,8,9,2,22,23,22,27,22,0,0,2
SN,AH,sutra,2359,1,17,10,9,2,22,22,22,27,21,0,0,2
SN,AH,sutra,2360,1,16,10,11,2,25,23,21,27,19,0,0,2
SN,AH,sutra,2361,1,16,10,10,2,23,23,21,28,21,0,0,2
SN,AH,sutra,2362,1,16,11,11,2,21,23,21,28,21,0,0,2
SN,AH,sutra,2363,1,16,12,12,2,20,23,21,29,19,0,0,2
SN,AH,sutra,2364,1,16,13,12,2,20,23,21,29,18,0,0,2
SN,AH,sutra,2365,1,15,13,12,3,19,24,21,29,18,0,0,2
SN,AH,sutra,2366,1,16,13,12,3,19,25,22,30,20,0,0,1
SN,AH,sutra,2367,1,17,14,12,3,17,24,21,30,18,0,0,0
SN,AH,sutra,2368,1,18,13,13,2,17,23,21,28,19,0,0,0
SN,AH,sutra,2369,1,18,14,13,2,18,23,20,27,19,0,0,0
SN,AH,sutra,2370,1,18,15,13,2,19,23,21,28,20,0,0,0
SN,AH,sutra,2371,0,18,15,13,3,18,21,22,27,21,0,0,0
SN,AH,sutra,2372,1,17,15,13,3,17,22,22,29,21,0,0,0
SN,AH,sutra,2373,1,18,15,13,3,16,21,23,29,19,0,0,0
SN,AH,sutra,2374,1,17,15,14,3,16,21,22,31,20,0,0,0
SN,AH,sutra,2375,1,18,15,13,2,15,21,24,31,20,0,0,0
SN,AH,sutra,2376,1,18,15,13,2,15,22,24,31,19,0,0,0
SN,AH,sutra,2377,1,19,16,12,2,14,20,25,31,18,0,0,0
SN,AH,sutra,2378,1,19,16,13,2,15,19,25,30,18,0,0,0
SN,AH,sutra,2379,1,19,16,13,2,14,20,25,29,19,0,0,0
SN,AH,sutra,2380,1,19,16,14,2,14,17,26,30,19,0,0,0
SN,AH,sutra,2381,1,19,16,14,2,15,17,26,28,20,0,0,0
SN,AH,sutra,2382,1,19,16,15,2,14,17,26,27,21,0,0,0
SN,AH,sutra,2383,1,19,13,15,3,14,19,26,25,21,0,0,0
SN,AH,sutra,2384,1,18,12,14,3,14,21,24,28,23,0,0,0
SN,AH,sutra,2385,1,19,13,12,3,12,19,25,27,25,0,0,0
SN,AH,sutra,2386,1,18,13,12,3,15,21,24,28,23,0,0,0
SN,AH,sutra,2387,1,18,11,11,3,16,21,24,29,24,0,0,0
SN,AH,sutra,2388,1,17,10,9,3,18,23,23,31,25,0,0,0
SN,AH,sutra,2389,1,17,10,8,3,19,22,23,31,26,0,0,0
SN,AH,sutra,2390,3,17,12,9,2,21,21,23,32,25,0,0,0
SN,AH,sutra,2391,6,17,12,9,2,22,20,24,33,23,0,0,0
SN,AH,sutra,2392,12,17,11,8,2,22,19,26,37,26,0,0,0
SN,AH,sutra,2393,12,17,11,7,2,22,19,27,38,25,0,0,0
SN,AH,sutra,2394,12,16,10,8,2,23,18,26,40,27,0,0,0
SN,AH,sutra,2395,12,16,9,8,2,24,18,26,41,26,0,0,0
SN,AH,sutra,2396,12,17,10,8,1,24,19,26,41,24,0,0,0
SN,AH,sutra,2397,11,18,9,9,1,24,18,27,38,25,0,0,0
SN,AH,sutra,2398,11,18,10,8,1,25,18,28,36,25,0,0,0
SN,AH,sutra,2399,11,18,9,7,2,24,20,29,33,25,0,0,0
SN,AH,sutra,2400,11,18,9,7,2,24,19,28,34,26,0,0,0
SN,AH,sutra,2401,11,18,10,7,2,24,18,28,33,27,0,0,0
SN,AH,sutra,2402,11,17,9,7,3,24,18,29,33,27,0,0,0
SN,AH,sutra,2403,11,17,9,6,3,23,19,30,32,28,0,0,0
SN,AH,sutra,2404,11,17,10,7,3,23,17,30,31,29,0,0,0
SN,AH,sutra,2405,11,17,10,7,3,22,18,31,31,28,0,0,0
SN,AH,sutra,2406,11,16,12,8,3,21,19,29,33,28,0,0,0
SN,AH,sutra,2407,11,16,12,7,3,20,19,29,36,27,0,0,0
SN,AH,sutra,2408,11,16,13,7,2,22,17,28,40,26,0,0,0
SN,AH,sutra,2409,11,17,12,8,2,22,15,30,37,26,0,0,0
SN,AH,sutra,2410,11,17,11,8,2,21,16,30,40,24,0,0,0
SN,AH,sutra,2411,11,18,12,8,2,18,15,31,40,23,0,0,0
SN,AH,sutra,2412,11,18,12,8,2,18,15,31,40,23,0,0,0
SN,AH,sutra,2413,11,19,12,8,2,17,15,32,38,22,0,0,0
SN,AH,sutra,2414,11,19,12,8,2,17,16,33,37,21,0,0,0
SN,AH,sutra,2415,9,20,10,7,2,15,17,34,36,21,0,0,0
SN,AH,sutra,2416,6,20,10,7,2,16,17,33,35,22,0,0,0
SN,AH,sutra,2417,0,20,10,8,2,16,17,31,32,20,0,0,0
SN,AH,sutra,2418,0,20,10,8,2,16,19,30,31,20,0,0,0
SN,AH,sutra,2419,0,21,10,7,2,16,18,31,30,19,0,0,0
SN,AH,sutra,2420,0,20,10,10,2,17,19,31,28,21,0,1,0
SN,AH,sutra,2421,0,19,9,10,3,16,20,33,27,21,0,1,0
SN,AH,sutra,2422,0,19,10,9,3,15,21,33,27,21,0,1,0
SN,AH,sutra,2423,0,19,8,10,3,15,22,32,27,22,0,1,0
SN,AH,sutra,2424,0,20,8,10,2,16,20,33,27,22,0,1,0
SN,AH,sutra,2425,0,19,9,11,3,17,19,33,26,21,0,1,0
SN,AH,sutra,2426,0,18,9,12,3,17,24,34,30,23,0,2,0
SN,AH,sutra,2427,0,19,9,12,2,18,25,33,30,22,0,2,0
SN,AH,sutra,2428,1,19,10,13,2,20,24,32,33,24,0,2,0
SN,AH,sutra,2429,1,19,9,12,2,20,24,32,34,25,0,2,0
SN,AH,sutra,2430,1,19,10,11,2,21,24,31,33,26,0,2,0
SN,AH,sutra,2431,1,19,8,10,3,21,22,33,32,27,0,2,0
SN,AH,sutra,2432,1,19,8,10,3,21,24,33,30,27,0,2,0
SN,AH,sutra,2433,1,20,7,10,3,19,25,35,26,28,0,2,0
SN,AH,sutra,2434,1,20,7,9,3,20,25,34,28,27,0,2,0
SN,AH,sutra,2435,1,20,7,10,3,20,24,34,25,30,0,2,0
SN,AH,sutra,2436,1,20,7,10,3,20,23,35,25,30,0,2,0
SN,AH,sutra,2437,1,20,8,11,3,19,23,35,24,30,0,2,0
SN,AH,sutra,2438,1,20,8,12,3,19,21,35,24,31,0,2,0
SN,AH,sutra,2439,1,20,7,12,3,18,20,34,25,34,0,2,0
SN,AH,sutra,2440,2,19,8,13,3,22,20,32,27,38,0,2,0
SN,AH,sutra,2441,2,19,9,14,3,20,21,32,26,38,0,2,0
SN,AH,sutra,2442,2,19,9,13,3,21,21,32,26,38,0,2,0
SN,AH,sutra,2443,2,19,9,13,3,22,19,32,26,39,0,2,0
SN,AH,sutra,2444,3,18,9,13,3,23,19,33,27,38,0,2,0
SN,AH,sutra,2445,3,19,9,10,3,21,19,33,28,37,0,1,0
SN,AH,sutra,2446,3,19,9,10,2,22,19,30,31,39,0,1,0
SN,AH,sutra,2447,3,19,8,10,2,23,19,28,33,39,0,1,0
SN,AH,sutra,2448,3,19,9,9,2,22,19,29,33,39,0,1,0
SN,AH,sutra,2449,3,19,9,9,2,22,20,28,33,39,0,1,0
SN,AH,sutra,2450,3,20,8,9,1,22,20,29,33,39,0,1,0
SN,AH,sutra,2451,3,21,7,7,1,21,15,28,31,38,0,0,0
SN,AH,sutra,2452,3,21,8,7,1,20,14,28,32,38,0,0,0
SN,AH,sutra,2453,2,21,7,7,1,18,14,28,31,35,0,0,0
SN,AH,sutra,2454,2,21,7,7,1,18,14,28,31,35,0,0,0
SN,AH,sutra,2455,2,21,6,7,1,17,13,28,32,37,0,0,0
SN,AH,sutra,2456,2,21,6,7,0,17,14,28,33,40,1,0,0
SN,AH,sutra,2457,2,20,6,7,0,17,12,27,32,39,1,0,1
SN,AH,sutra,2458,2,19,6,7,0,21,13,26,36,41,1,0,1
SN,AH,sutra,2459,2,19,6,7,0,21,13,26,36,41,1,0,1
SN,AH,sutra,2460,2,19,7,7,0,21,14,26,36,39,1,0,1
SN,AH,sutra,2461,2,19,6,7,0,22,14,25,37,39,1,0,1
SN,AH,sutra,2462,2,19,5,6,0,23,14,25,39,38,1,0,1
SN,AH,sutra,2463,2,19,5,5,0,24,14,25,39,38,1,0,1
SN,AH,sutra,2464,2,19,5,5,0,24,14,25,39,38,1,0,1
SN,AH,sutra,2465,1,20,4,6,0,21,12,26,36,35,1,0,1
SN,AH,sutra,2466,1,19,3,5,0,24,11,25,39,36,1,0,1
SN,AH,sutra,2467,1,19,3,5,0,22,13,25,39,36,1,0,1
SN,AH,sutra,2468,2,18,3,6,0,22,13,25,40,36,1,0,1
SN,AH,sutra,2469,1,19,3,6,0,20,14,24,39,37,1,0,1
SN,AH,sutra,2470,1,19,3,7,0,19,14,25,39,36,1,0,1
SN,AH,sutra,2471,1,19,3,8,1,18,14,26,36,35,1,0,1
SN,AH,sutra,2472,2,18,4,9,1,18,15,26,36,34,1,0,1
SN,AH,sutra,2473,2,18,4,9,1,18,14,25,37,35,1,0,1
SN,AH,sutra,2474,2,17,4,11,1,18,14,24,38,36,1,0,1
SN,AH,sutra,2475,2,17,4,10,1,18,14,24,38,37,1,0,1
SN,AH,sutra,2476,2,16,5,10,1,20,15,23,39,36,1,0,1
SN,AH,sutra,2477,2,16,4,10,1,20,16,23,38,37,1,0,1
SN,AH,sutra,2478,2,16,4,10,1,21,17,24,36,36,1,0,1
SN,AH,sutra,2479,2,16,4,10,1,21,19,24,36,34,1,0,1
SN,AH,sutra,2480,2,15,5,10,1,23,20,24,36,33,1,0,1
SN,AH,sutra,2481,2,16,5,10,1,24,19,23,36,29,0,0,1
SN,AH,sutra,2482,2,16,5,11,2,24,19,24,38,30,0,0,0
SN,AH,sutra,2483,2,17,6,11,2,22,17,24,34,27,0,0,0
SN,AH,sutra,2484,2,16,6,12,2,22,19,24,34,29,1,0,0
SN,AH,sutra,2485,2,16,5,12,2,22,19,24,36,28,1,0,0
SN,AH,sutra,2486,2,16,5,13,2,22,19,24,34,29,1,0,0
SN,AH,sutra,2487,2,16,5,15,2,21,19,24,32,30,1,0,0
SN,AH,sutra,2488,2,16,5,15,2,20,20,24,32,30,1,0,0
SN,AH,sutra,2489,2,16,7,17,2,20,20,24,31,27,1,0,0
SN,AH,sutra,2490,2,16,7,17,2,20,20,24,31,27,1,0,0
SN,AH,sutra,2491,2,17,7,17,2,17,20,26,30,26,1,0,0
SN,AH,sutra,2492,2,17,7,19,2,17,18,26,30,26,1,0,0
SN,AH,sutra,2493,1,18,7,18,2,16,18,27,30,25,1,0,0
SN,AH,sutra,2494,1,17,7,18,2,15,18,27,32,27,1,0,0
SN,AH,sutra,2495,1,17,7,18,2,15,18,26,31,29,1,0,0
SN,AH,sutra,2496,1,18,7,17,1,15,16,26,34,29,1,0,0
SN,AH,sutra,2497,0,19,6,16,1,14,15,27,35,29,1,0,0
SN,AH,sutra,2498,0,19,5,17,1,14,15,27,36,28,1,0,0
SN,AH,sutra,2499,0,20,5,15,1,13,15,29,35,27,1,0,0
SN,AH,sutra,2500,0,20,5,15,1,12,16,28,37,26,1,0,0
SN,AH,sutra,2501,0,20,4,15,1,10,15,28,34,25,1,0,1
SN,AH,sutra,2502,0,20,7,15,1,10,16,28,35,25,1,0,1
SN,AH,sutra,2503,0,20,9,14,1,9,17,27,37,25,1,0,1
SN,AH,sutra,2504,0,20,9,14,1,9,15,26,36,24,1,0,1
SN,AH,sutra,2505,0,21,8,14,1,7,15,26,35,25,1,0,1
SN,AH,sutra,2506,0,21,8,14,1,6,15,26,34,27,1,0,1
SN,AH,sutra,2507,0,21,8,14,0,8,16,25,34,28,1,0,1
SN,AH,sutra,2508,0,20,7,15,1,6,18,25,33,29,1,0,1
SN,AH,sutra,2509,0,20,7,15,2,6,16,25,33,26,0,0,1
SN,AH,sutra,2510,0,20,8,14,2,6,15,26,33,26,0,0,1
SN,AH,sutra,2511,0,20,8,13,2,5,16,27,33,26,0,0,1
SN,AH,sutra,2512,0,20,9,11,2,5,17,27,34,25,0,0,1
SN,AH,sutra,2513,0,19,9,11,3,4,16,28,34,26,0,0,1
SN,AH,sutra,2514,0,19,7,9,3,4,17,29,35,27,0,0,1
SN,AH,sutra,2515,0,19,7,7,3,4,17,29,36,28,0,0,1
SN,AH,sutra,2516,0,18,8,8,4,4,17,28,35,28,0,0,1
SN,AH,sutra,2517,0,17,8,9,4,7,18,27,35,27,0,0,1
SN,AH,sutra,2518,0,17,8,10,4,7,17,26,34,29,0,0,1
SN,AH,sutra,2519,0,18,9,11,4,8,16,26,32,26,0,0,1
SN,AH,sutra,2520,0,18,9,10,4,10,17,26,32,24,0,0,1
SN,AH,sutra,2521,0,18,10,10,4,11,17,26,30,24,0,0,1
SN,AH,sutra,2522,0,17,10,11,5,12,16,26,27,26,0,0,1
SN,AH,sutra,2523,0,16,10,11,5,13,17,26,28,26,0,0,1
SN,AH,sutra,2524,0,16,10,11,5,13,16,25,30,26,0,0,1
SN,AH,sutra,2525,1,15,12,11,5,18,16,24,32,28,0,0,1
SN,AH,sutra,2526,1,16,12,11,5,19,17,25,32,30,0,0,0
SN,AH,sutra,2527,1,15,10,12,5,21,17,25,30,29,0,0,0
SN,AH,sutra,2528,1,15,8,13,5,21,15,25,29,31,0,0,0
SN,AH,sutra,2529,1,15,8,13,5,22,15,27,30,32,0,0,0
SN,AH,sutra,2530,1,15,8,14,5,22,15,27,30,31,0,0,0
SN,AH,sutra,2531,1,14,8,14,5,24,16,26,32,30,0,0,0
SN,AH,sutra,2532,1,15,8,13,5,23,16,27,31,29,0,0,0
SN,AH,sutra,2533,1,16,8,12,4,23,14,27,32,31,0,0,0
SN,AH,sutra,2534,1,17,9,12,3,23,14,27,31,31,0,0,0
SN,AH,sutra,2535,1,17,8,13,3,24,14,27,29,32,0,0,0
SN,AH,sutra,2536,1,17,8,13,3,24,14,26,30,32,0,0,0
SN,AH,sutra,2537,1,17,7,13,3,25,15,25,29,33,0,0,0
SN,AH,sutra,2538,1,17,7,13,3,25,15,24,29,34,0,0,0
SN,AH,sutra,2539,1,17,7,13,3,25,15,23,29,35,0,0,0
SN,AH,sutra,2540,1,17,7,13,3,24,17,23,30,33,0,0,0
SN,AH,sutra,2541,1,17,6,12,2,26,18,22,31,35,0,0,0
SN,AH,sutra,2542,1,18,6,10,2,23,17,23,31,37,0,0,0
SN,AH,sutra,2543,1,18,6,9,2,23,18,23,31,37,0,0,0
SN,AH,sutra,2544,1,18,5,8,2,22,18,25,31,38,0,0,0
SN,AH,sutra,2545,1,18,5,8,2,20,18,24,33,39,0,0,0
SN,AH,sutra,2546,1,18,5,8,2,19,18,24,33,40,0,0,0
SN,AH,sutra,2547,1,19,5,7,1,19,20,24,34,38,0,0,0
SN,AH,sutra,2548,1,20,6,6,1,18,19,24,32,39,0,0,0
SN,AH,sutra,2549,1,19,6,7,1,20,19,23,31,43,1,0,0
SN,AH,sutra,2550,0,20,4,7,1,15,19,24,28,42,1,0,0
SN,AH,sutra,2551,0,20,4,7,1,14,20,24,30,40,1,0,0
SN,AH,sutra,2552,0,21,4,6,1,12,19,24,32,39,1,0,0
SN,AH,sutra,2553,0,21,5,6,1,13,19,24,31,38,1,0,0
SN,AH,sutra,2554,0,21,5,6,1,12,20,23,33,37,1,0,0
SN,AH,sutra,2555,0,21,5,5,1,13,19,23,35,36,1,0,0
SN,AH,sutra,2556,0,21,5,5,2,11,19,24,33,36,1,0,0
SN,AH,sutra,2557,0,21,5,5,2,10,19,24,33,37,1,0,0
SN,AH,sutra,2558,0,21,5,6,2,11,19,24,32,36,1,0,0
SN,AH,sutra,2559,0,21,5,5,2,10,20,25,32,36,1,0,0
SN,AH,sutra,2560,0,20,5,4,3,10,20,24,34,36,1,0,0
SN,AH,sutra,2561,1,19,6,4,3,12,19,23,34,37,1,0,0
SN,AH,sutra,2562,1,19,7,4,3,13,17,24,33,37,1,0,0
SN,AH,sutra,2563,2,19,9,5,2,14,17,23,33,36,1,0,0
SN,AH,sutra,2564,2,19,9,5,2,15,16,23,34,35,1,0,0
SN,AH,sutra,2565,2,19,9,6,2,16,14,23,33,36,1,0,0
SN,AH,sutra,2566,2,20,9,7,2,14,14,24,32,34,1,0,0
SN,AH,sutra,2567,2,20,9,6,2,16,14,24,32,33,1,0,0
SN,AH,sutra,2568,2,20,9,6,2,17,14,24,33,31,1,0,0
SN,AH,sutra,2569,2,20,10,7,2,17,15,21,32,32,1,0,0
SN,AH,sutra,2570,2,20,10,9,2,17,14,22,31,31,1,0,0
SN,AH,sutra,2571,3,19,10,10,2,18,15,21,31,33,2,0,0
SN,AH,sutra,2572,3,19,10,10,2,18,13,21,31,35,2,0,0
SN,AH,sutra,2573,3,19,9,10,2,18,14,21,31,35,2,0,0
SN,AH,sutra,2574,3,20,9,9,2,17,14,22,31,31,1,0,0
SN,AH,sutra,2575,3,20,9,9,2,18,14,22,31,30,1,0,0
SN,AH,sutra,2576,3,19,9,9,3,18,13,22,30,32,1,0,0
SN,AH,sutra,2577,3,19,8,9,3,18,13,22,30,33,1,0,0
SN,AH,sutra,2578,3,19,7,9,3,17,15,22,30,33,1,0,0
SN,AH,sutra,2579,3,19,7,9,3,18,16,22,27,34,1,0,0
SN,AH,sutra,2580,3,19,7,9,3,18,17,23,26,33,1,0,0
SN,AH,sutra,2581,3,19,8,9,2,20,17,23,26,33,1,0,0
SN,AH,sutra,2582,3,19,8,10,2,20,16,23,27,32,1,0,0
SN,AH,sutra,2583,4,18,8,10,2,20,16,22,31,31,1,0,0
SN,AH,sutra,2584,4,18,7,10,2,20,16,21,31,33,1,0,0
SN,AH,sutra,2585,5,19,9,10,1,21,17,22,32,34,1,0,0
SN,AH,sutra,2586,4,19,8,10,1,19,17,22,30,32,1,0,1
SN,AH,sutra,2587,5,18,9,10,2,17,18,23,33,31,1,0,1
SN,AH,sutra,2588,5,18,9,9,3,16,19,25,34,30,1,0,1
SN,AH,sutra,2589,5,18,9,9,3,15,19,24,32,29,1,0,1
SN,AH,sutra,2590,5,18,10,8,3,14,20,25,33,29,1,0,1
SN,AH,sutra,2591,5,17,11,7,4,14,21,25,34,29,1,0,1
SN,AH,sutra,2592,5,17,11,7,4,12,21,24,33,28,1,0,1
SN,AH,sutra,2593,5,16,13,9,4,13,21,24,35,29,1,1,1
SN,AH,sutra,2594,5,16,12,8,4,13,21,25,37,28,1,1,1
SN,AH,sutra,2595,5,16,12,7,4,14,20,26,37,28,1,1,1
SN,AH,sutra,2596,4,16,12,7,5,13,19,27,37,25,0,1,1
SN,AH,sutra,2597,4,15,12,8,6,12,19,28,37,24,0,1,1
SN,AH,sutra,2598,4,14,13,9,7,12,20,28,36,22,0,1,1
SN,AH,sutra,2599,4,13,14,10,8,11,20,28,34,23,0,1,1
SN,AH,sutra,2600,4,13,14,10,8,10,20,28,35,23,0,1,1
SN,AH,sutra,2601,4,13,14,11,7,12,21,27,37,21,0,1,1
SN,AH,sutra,2602,4,13,14,11,7,12,22,27,35,22,0,1,1
SN,AH,sutra,2603,4,13,15,10,7,14,20,27,35,22,0,1,1
SN,AH,sutra,2604,4,13,17,10,7,13,19,27,36,21,0,1,1
SN,AH,sutra,2605,4,13,17,13,7,14,21,28,38,23,0,1,1
SN,AH,sutra,2606,4,14,16,14,7,12,21,28,38,22,0,1,1
SN,AH,sutra,2607,4,14,16,13,7,12,23,28,37,22,0,1,1
SN,AH,sutra,2608,3,15,16,12,7,11,23,28,33,21,0,1,1
SN,AH,sutra,2609,3,14,17,12,7,15,23,27,33,20,0,1,1
SN,AH,sutra,2610,2,13,15,12,8,14,22,26,32,19,0,1,1
SN,AH,sutra,2611,2,13,16,12,8,16,23,26,35,20,0,1,0
SN,AH,sutra,2612,1,14,14,12,7,16,24,24,33,22,0,1,0
SN,AH,sutra,2613,0,14,12,13,6,17,25,23,32,23,0,1,0
SN,AH,sutra,2614,0,14,12,13,6,18,25,24,34,24,0,1,0
SN,AH,sutra,2615,0,13,11,13,6,22,28,23,38,24,0,1,0
SN,AH,sutra,2616,0,14,11,13,5,23,26,23,37,24,0,1,0
SN,AH,sutra,2617,0,14,11,13,5,23,28,24,39,24,0,1,0
SN,AH,sutra,2618,0,15,9,12,5,21,28,24,36,24,0,0,0
SN,AH,sutra,2619,0,15,9,13,5,23,27,24,34,24,0,0,0
SN,AH,sutra,2620,0,15,10,12,5,22,28,22,34,26,0,0,0
SN,AH,sutra,2621,0,16,10,11,4,22,29,22,36,27,0,0,0
SN,AH,sutra,2622,0,17,10,11,3,22,29,22,37,26,0,0,0
SN,AH,sutra,2623,0,18,10,10,2,23,27,23,37,27,0,0,0
SN,AH,sutra,2624,0,19,9,9,1,23,28,24,38,26,0,0,0
SN,AH,sutra,2625,0,19,10,9,1,23,29,25,36,25,0,0,0
SN,AH,sutra,2626,0,20,10,8,1,21,28,26,35,26,0,0,0
SN,AH,sutra,2627,1,19,10,8,1,23,29,25,37,24,0,0,0
SN,AH,sutra,2628,1,19,9,8,1,22,29,25,40,23,0,0,0
SN,AH,sutra,2629,1,19,7,8,1,22,31,25,40,23,0,0,0
SN,AH,sutra,2630,1,19,7,5,1,20,29,23,39,22,0,0,0
SN,AH,sutra,2631,1,18,9,5,1,23,28,23,39,21,0,0,0
SN,AH,sutra,2632,1,18,10,6,1,24,26,23,38,21,0,0,0
SN,AH,sutra,2633,1,17,11,8,1,27,26,23,39,22,0,0,0
SN,AH,sutra,2634,1,18,10,9,1,24,25,24,39,22,0,0,0
SN,AH,sutra,2635,1,19,10,9,0,24,27,25,37,21,0,0,0
SN,AH,sutra,2636,1,20,9,9,0,22,26,26,37,21,0,0,0
SN,AH,sutra,2637,1,19,10,9,0,25,24,26,39,20,0,0,0
SN,AH,sutra,2638,1,20,10,9,0,25,22,26,40,18,0,0,0
SN,AH,sutra,2639,1,19,10,10,0,27,24,25,39,18,0,0,0
SN,AH,sutra,2640,1,20,10,10,0,23,22,24,35,18,0,0,0
SN,AH,sutra,2641,1,20,9,10,0,22,23,24,36,18,0,0,0
SN,AH,sutra,2642,1,19,9,10,1,22,22,24,36,19,0,0,0
SN,AH,sutra,2643,1,19,9,9,1,22,23,23,37,19,0,0,0
SN,AH,sutra,2644,1,19,9,8,1,20,23,23,38,21,0,0,0
SN,AH,sutra,2645,1,18,8,8,1,20,26,23,41,21,1,0,0
SN,AH,sutra,2646,1,18,7,9,1,20,26,23,38,21,1,0,0
SN,AH,sutra,2647,1,17,8,9,1,22,26,21,38,23,1,0,0
SN,AH,sutra,2648,1,17,7,10,1,21,26,21,39,23,1,0,0
SN,AH,sutra,2649,1,16,8,11,1,21,25,21,41,25,2,0,0
SN,AH,sutra,2650,1,16,7,11,1,22,23,20,42,27,2,0,0
SN,AH,sutra,2651,1,16,8,11,1,23,22,21,41,26,2,0,0
SN,AH,sutra,2652,0,17,9,11,1,23,20,22,39,26,2,0,0
SN,AH,sutra,2653,2,16,9,12,1,23,20,22,37,28,2,0,0
SN,AH,sutra,2654,2,16,9,13,1,24,18,22,37,28,2,0,0
